시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
경상북도,경산시,감경,여자,85세이상,1305,46,144,398,576,105,4,0,0,0
경상북도,의성군,일반,남자,65세미만,11,1,0,2,1,0,0,1,0,0
경상북도,의성군,일반,남자,65-69세,40,0,1,5,10,3,1,3,6,2
경상북도,의성군,일반,남자,70-74세,65,0,1,7,22,6,1,11,3,3
경상북도,의성군,일반,남자,75-79세,109,0,3,17,32,8,2,10,6,5
경상북도,의성군,일반,남자,80-84세,148,2,5,22,48,14,2,10,11,4
경상북도,의성군,일반,남자,85세이상,185,2,9,25,80,23,3,12,3,3
경상북도,의성군,일반,여자,65세미만,9,0,1,0,2,1,0,2,1,0
경상북도,의성군,일반,여자,65-69세,40,0,1,3,6,3,1,6,6,0
경상북도,의성군,일반,여자,70-74세,99,2,2,8,24,8,1,15,8,5
경상북도,의성군,일반,여자,75-79세,201,1,4,22,59,19,5,14,17,2
경상북도,의성군,일반,여자,80-84세,372,4,9,57,137,41,4,23,26,2
경상북도,의성군,일반,여자,85세이상,497,16,28,99,209,34,5,18,11,2
경상북도,의성군,기초,남자,65세미만,31,1,5,2,9,1,0,1,1,2
경상북도,의성군,기초,남자,65-69세,36,0,1,5,17,3,3,0,2,3
경상북도,의성군,기초,남자,70-74세,29,1,2,6,7,4,1,3,2,0
경상북도,의성군,기초,남자,75-79세,23,0,1,4,13,1,0,0,1,1
경상북도,의성군,기초,남자,80-84세,25,0,1,4,13,0,0,1,2,1
경상북도,의성군,기초,남자,85세이상,29,1,1,10,11,5,0,0,0,0
경상북도,의성군,기초,여자,65세미만,10,0,3,2,0,1,0,1,0,0
경상북도,의성군,기초,여자,65-69세,39,1,0,9,10,5,0,4,5,1
경상북도,의성군,기초,여자,70-74세,45,0,2,5,25,4,3,1,3,1
경상북도,의성군,기초,여자,75-79세,47,1,2,6,20,5,0,4,5,1
경상북도,의성군,기초,여자,80-84세,82,1,2,18,38,11,1,2,1,0
경상북도,의성군,기초,여자,85세이상,108,2,14,21,55,4,1,3,1,1
경상북도,의성군,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
경상북도,의성군,의료,남자,70-74세,0,0,0,0,0,0,0,0,0,0
경상북도,의성군,의료,남자,75-79세,2,0,0,0,1,0,0,0,0,0
경상북도,의성군,의료,남자,80-84세,3,1,0,0,1,0,0,0,0,0
경상북도,의성군,의료,남자,85세이상,7,0,0,1,3,1,0,0,0,0
경상북도,의성군,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
경상북도,의성군,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경상북도,의성군,의료,여자,70-74세,1,0,0,0,1,0,0,0,0,0
경상북도,의성군,의료,여자,75-79세,2,0,0,0,1,0,0,0,0,1
경상북도,의성군,의료,여자,80-84세,11,1,0,1,3,0,0,1,1,0
경상북도,의성군,의료,여자,85세이상,26,2,1,8,12,1,0,0,0,0
경상북도,의성군,감경,남자,65세미만,10,0,2,4,3,0,0,0,0,0
경상북도,의성군,감경,남자,65-69세,28,0,0,8,16,2,0,0,0,0
경상북도,의성군,감경,남자,70-74세,59,4,2,12,29,6,1,0,0,0
경상북도,의성군,감경,남자,75-79세,69,3,4,20,30,9,0,0,0,0
경상북도,의성군,감경,남자,80-84세,124,3,10,20,61,24,3,0,0,0
경상북도,의성군,감경,남자,85세이상,173,0,6,46,94,20,3,0,0,0
경상북도,의성군,감경,여자,65세미만,7,0,0,0,5,2,0,0,0,0
경상북도,의성군,감경,여자,65-69세,22,0,1,4,11,3,0,0,0,0
경상북도,의성군,감경,여자,70-74세,66,4,1,19,30,8,2,0,0,0
경상북도,의성군,감경,여자,75-79세,156,5,7,27,83,21,3,0,0,1
경상북도,의성군,감경,여자,80-84세,418,9,24,93,215,60,4,3,0,0
경상북도,의성군,감경,여자,85세이상,784,23,62,234,370,68,3,1,1,0
경상북도,청송군,일반,남자,65세미만,6,0,0,2,0,0,0,2,1,0
경상북도,청송군,일반,남자,65-69세,14,1,0,1,3,0,1,4,0,2
경상북도,청송군,일반,남자,70-74세,21,1,0,1,2,0,1,7,2,1
경상북도,청송군,일반,남자,75-79세,20,0,0,4,3,0,0,4,2,0
경상북도,청송군,일반,남자,80-84세,38,0,2,7,13,3,2,1,3,2
경상북도,청송군,일반,남자,85세이상,45,0,3,13,13,2,1,0,3,2
경상북도,청송군,일반,여자,65세미만,2,0,0,1,1,0,0,0,0,0
경상북도,청송군,일반,여자,65-69세,16,0,0,4,2,1,0,2,2,1
경상북도,청송군,일반,여자,70-74세,30,0,3,2,3,0,0,3,5,0
경상북도,청송군,일반,여자,75-79세,69,1,2,7,10,1,1,8,12,1
경상북도,청송군,일반,여자,80-84세,113,0,4,9,43,3,3,8,10,7
경상북도,청송군,일반,여자,85세이상,139,2,8,32,51,6,2,9,5,2
경상북도,청송군,기초,남자,65세미만,13,0,3,3,3,0,0,0,1,1
경상북도,청송군,기초,남자,65-69세,16,0,1,0,5,0,0,5,1,2
경상북도,청송군,기초,남자,70-74세,15,0,0,2,6,0,0,1,2,1
경상북도,청송군,기초,남자,75-79세,10,0,0,2,4,1,1,0,2,0
경상북도,청송군,기초,남자,80-84세,7,0,0,0,3,0,2,2,0,0
경상북도,청송군,기초,남자,85세이상,7,0,0,1,4,1,1,0,0,0
경상북도,청송군,기초,여자,65세미만,5,0,0,2,2,0,0,0,0,0
경상북도,청송군,기초,여자,65-69세,16,0,1,2,4,0,1,3,3,1
경상북도,청송군,기초,여자,70-74세,16,1,1,2,4,1,1,2,3,1
경상북도,청송군,기초,여자,75-79세,26,2,1,9,8,1,1,0,2,0
경상북도,청송군,기초,여자,80-84세,42,0,4,7,17,2,2,2,3,0
경상북도,청송군,기초,여자,85세이상,59,4,6,9,30,1,0,4,1,0
경상북도,청송군,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
경상북도,청송군,의료,여자,75-79세,0,0,0,0,0,0,0,0,0,0
경상북도,청송군,의료,여자,80-84세,1,0,0,0,1,0,0,0,0,0
경상북도,청송군,의료,여자,85세이상,7,0,1,2,3,0,0,0,0,0
경상북도,청송군,감경,남자,65세미만,3,2,0,0,1,0,0,0,0,0
경상북도,청송군,감경,남자,65-69세,7,0,0,3,2,0,0,0,0,0
경상북도,청송군,감경,남자,70-74세,13,1,1,5,5,0,0,0,0,1
경상북도,청송군,감경,남자,75-79세,18,1,0,3,12,1,0,0,0,0
경상북도,청송군,감경,남자,80-84세,31,0,2,13,12,2,1,0,0,0
경상북도,청송군,감경,남자,85세이상,66,0,6,15,35,7,1,0,0,0
경상북도,청송군,감경,여자,65세미만,0,0,0,0,0,0,0,0,0,0
경상북도,청송군,감경,여자,65-69세,9,0,1,1,7,0,0,0,0,0
경상북도,청송군,감경,여자,70-74세,19,0,1,6,9,0,0,0,0,0
경상북도,청송군,감경,여자,75-79세,48,3,1,10,24,2,2,0,0,0
경상북도,청송군,감경,여자,80-84세,124,1,9,30,67,8,0,0,1,0
경상북도,청송군,감경,여자,85세이상,262,2,14,86,142,8,2,1,0,0
경상북도,영양군,일반,남자,65세미만,2,0,0,0,1,0,0,0,0,0
경상북도,영양군,일반,남자,65-69세,7,0,0,1,2,1,0,1,2,0
경상북도,영양군,일반,남자,70-74세,9,1,1,1,1,0,0,1,1,0
경상북도,영양군,일반,남자,75-79세,23,0,1,2,7,0,0,4,2,0
경상북도,영양군,일반,남자,80-84세,33,1,1,4,14,1,0,2,1,1
경상북도,영양군,일반,남자,85세이상,29,0,2,3,19,2,0,1,0,0
경상북도,영양군,일반,여자,65세미만,2,0,0,0,1,0,0,0,0,0
경상북도,영양군,일반,여자,65-69세,13,0,1,0,0,0,0,3,2,3
경상북도,영양군,일반,여자,70-74세,34,0,0,2,10,0,0,6,5,0
경상북도,영양군,일반,여자,75-79세,35,0,0,3,7,3,0,2,5,0
경상북도,영양군,일반,여자,80-84세,72,0,5,10,28,2,2,7,3,0
경상북도,영양군,일반,여자,85세이상,82,0,2,18,53,2,1,2,0,0
경상북도,영양군,기초,남자,65세미만,8,0,0,2,5,0,0,0,1,0
경상북도,영양군,기초,남자,65-69세,4,0,0,1,2,0,0,0,1,0
경상북도,영양군,기초,남자,70-74세,4,0,1,0,2,0,0,1,0,0
경상북도,영양군,기초,남자,75-79세,3,0,0,1,1,0,0,0,0,0
경상북도,영양군,기초,남자,80-84세,3,0,0,0,2,0,0,0,0,0
경상북도,영양군,기초,남자,85세이상,7,0,1,1,4,0,0,0,0,0
경상북도,영양군,기초,여자,65세미만,5,0,3,1,0,0,0,0,0,0
경상북도,영양군,기초,여자,65-69세,9,0,0,2,3,0,0,1,2,0
경상북도,영양군,기초,여자,70-74세,13,0,0,1,5,0,0,0,3,2
경상북도,영양군,기초,여자,75-79세,10,0,0,3,3,0,0,2,1,1
경상북도,영양군,기초,여자,80-84세,24,0,2,4,15,1,0,0,0,0
경상북도,영양군,기초,여자,85세이상,37,1,3,13,18,0,0,0,1,0
경상북도,영양군,의료,남자,75-79세,1,0,0,0,0,0,0,0,1,0
경상북도,영양군,의료,남자,85세이상,1,0,0,0,1,0,0,0,0,0
경상북도,영양군,의료,여자,75-79세,0,0,0,0,0,0,0,0,0,0
경상북도,영양군,의료,여자,80-84세,0,0,0,0,0,0,0,0,0,0
경상북도,영양군,의료,여자,85세이상,7,0,1,2,4,0,0,0,0,0
경상북도,영양군,감경,남자,65세미만,3,0,1,0,2,0,0,0,0,0
경상북도,영양군,감경,남자,65-69세,7,0,0,2,3,0,0,0,0,0
경상북도,영양군,감경,남자,70-74세,7,0,0,1,5,0,0,0,0,0
경상북도,영양군,감경,남자,75-79세,8,0,2,1,5,0,0,0,0,0
경상북도,영양군,감경,남자,80-84세,30,0,3,3,18,3,0,0,0,0
경상북도,영양군,감경,남자,85세이상,32,0,4,7,19,1,0,0,0,0
경상북도,영양군,감경,여자,65세미만,2,0,0,0,0,0,0,1,0,0
경상북도,영양군,감경,여자,65-69세,5,0,0,0,4,0,0,0,1,0
경상북도,영양군,감경,여자,70-74세,7,0,1,3,3,0,0,0,0,0
경상북도,영양군,감경,여자,75-79세,25,0,0,5,14,2,0,1,1,0
경상북도,영양군,감경,여자,80-84세,84,2,1,20,47,8,2,0,0,0
경상북도,영양군,감경,여자,85세이상,185,6,13,61,95,9,0,0,0,0
경상북도,영덕군,일반,남자,65세미만,7,1,0,0,2,0,0,0,2,0
경상북도,영덕군,일반,남자,65-69세,23,1,0,1,6,0,1,4,4,1
경상북도,영덕군,일반,남자,70-74세,35,0,1,3,15,4,0,5,3,0
경상북도,영덕군,일반,남자,75-79세,52,1,2,14,11,1,1,7,4,2
경상북도,영덕군,일반,남자,80-84세,92,1,2,13,34,7,1,5,8,5
경상북도,영덕군,일반,남자,85세이상,106,2,1,14,49,8,3,6,5,4
경상북도,영덕군,일반,여자,65세미만,3,1,0,0,0,0,0,1,0,0
경상북도,영덕군,일반,여자,65-69세,36,1,1,2,3,0,0,6,10,0
경상북도,영덕군,일반,여자,70-74세,61,0,1,3,13,3,1,10,10,2
경상북도,영덕군,일반,여자,75-79세,120,1,1,10,23,8,1,20,14,2
경상북도,영덕군,일반,여자,80-84세,255,1,4,29,101,16,6,21,15,4
경상북도,영덕군,일반,여자,85세이상,251,5,7,35,103,30,2,26,10,2
경상북도,영덕군,기초,남자,65세미만,14,1,0,3,4,1,0,1,0,0
경상북도,영덕군,기초,남자,65-69세,28,0,1,2,12,0,0,2,5,1
경상북도,영덕군,기초,남자,70-74세,39,1,1,5,17,3,1,2,4,2
경상북도,영덕군,기초,남자,75-79세,12,2,0,2,6,0,1,0,1,0
경상북도,영덕군,기초,남자,80-84세,18,0,0,2,9,1,0,1,1,1
경상북도,영덕군,기초,남자,85세이상,16,1,0,2,7,2,0,1,1,0
경상북도,영덕군,기초,여자,65세미만,8,1,0,2,2,0,0,1,0,0
경상북도,영덕군,기초,여자,65-69세,25,1,2,4,9,0,0,3,1,0
경상북도,영덕군,기초,여자,70-74세,34,0,0,4,17,3,0,1,4,2
경상북도,영덕군,기초,여자,75-79세,47,0,2,3,18,7,2,7,2,1
경상북도,영덕군,기초,여자,80-84세,82,0,2,15,35,9,2,7,3,3
경상북도,영덕군,기초,여자,85세이상,101,3,8,20,51,11,0,2,2,1
경상북도,영덕군,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
경상북도,영덕군,의료,남자,65-69세,2,0,0,0,1,0,0,0,0,0
경상북도,영덕군,의료,남자,75-79세,1,0,0,0,0,0,0,0,0,0
경상북도,영덕군,의료,남자,80-84세,2,0,0,1,1,0,0,0,0,0
경상북도,영덕군,의료,남자,85세이상,2,0,0,0,0,0,0,1,0,0
경상북도,영덕군,의료,여자,65세미만,1,0,0,0,0,0,1,0,0,0
경상북도,영덕군,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경상북도,영덕군,의료,여자,70-74세,2,0,0,0,0,0,0,0,0,0
경상북도,영덕군,의료,여자,75-79세,2,0,0,0,0,2,0,0,0,0
경상북도,영덕군,의료,여자,80-84세,8,0,0,2,3,1,0,0,0,0
경상북도,영덕군,의료,여자,85세이상,12,0,2,0,5,0,0,0,1,0
경상북도,영덕군,감경,남자,65세미만,3,0,0,1,1,0,0,0,0,0
경상북도,영덕군,감경,남자,65-69세,15,1,0,4,7,1,0,0,0,1
경상북도,영덕군,감경,남자,70-74세,28,0,1,5,15,3,0,0,0,1
경상북도,영덕군,감경,남자,75-79세,38,2,1,15,17,1,0,0,0,0
경상북도,영덕군,감경,남자,80-84세,64,2,2,15,33,10,0,0,1,0
경상북도,영덕군,감경,남자,85세이상,119,2,5,22,72,13,1,0,2,0
경상북도,영덕군,감경,여자,65세미만,3,1,0,1,1,0,0,0,0,0
경상북도,영덕군,감경,여자,65-69세,23,0,0,2,11,1,0,3,1,0
경상북도,영덕군,감경,여자,70-74세,45,1,1,7,17,8,1,1,3,0
경상북도,영덕군,감경,여자,75-79세,94,0,1,17,51,13,3,0,0,0
경상북도,영덕군,감경,여자,80-84세,303,3,13,66,157,36,5,2,1,0
경상북도,영덕군,감경,여자,85세이상,478,9,24,99,273,49,8,2,0,0
경상북도,청도군,일반,남자,65세미만,12,0,0,0,1,2,0,4,0,0
경상북도,청도군,일반,남자,65-69세,26,0,1,2,7,3,1,2,3,1
경상북도,청도군,일반,남자,70-74세,65,2,1,10,18,4,2,6,5,3
경상북도,청도군,일반,남자,75-79세,94,0,1,8,32,17,0,9,5,3
경상북도,청도군,일반,남자,80-84세,125,1,1,14,34,36,3,6,5,1
경상북도,청도군,일반,남자,85세이상,137,2,3,18,66,30,4,3,2,2
경상북도,청도군,일반,여자,65세미만,9,0,0,2,2,1,0,2,0,0
경상북도,청도군,일반,여자,65-69세,37,0,2,1,4,2,1,9,2,2
경상북도,청도군,일반,여자,70-74세,100,1,2,7,21,10,1,15,13,1
경상북도,청도군,일반,여자,75-79세,152,1,0,10,36,22,5,24,13,3
경상북도,청도군,일반,여자,80-84세,275,2,6,29,95,61,5,14,10,2
경상북도,청도군,일반,여자,85세이상,352,7,16,64,130,90,4,7,7,2
경상북도,청도군,기초,남자,65세미만,23,1,1,3,5,4,0,3,0,1
경상북도,청도군,기초,남자,65-69세,37,2,1,5,8,9,0,2,1,2
경상북도,청도군,기초,남자,70-74세,24,0,1,2,6,3,0,2,4,1
경상북도,청도군,기초,남자,75-79세,15,0,0,5,4,2,0,0,2,1
경상북도,청도군,기초,남자,80-84세,15,0,1,1,5,7,0,0,0,0
경상북도,청도군,기초,남자,85세이상,15,2,0,2,7,3,0,0,0,0
경상북도,청도군,기초,여자,65세미만,9,1,0,1,2,0,0,0,0,3
경상북도,청도군,기초,여자,65-69세,34,1,1,3,15,2,0,6,1,2
경상북도,청도군,기초,여자,70-74세,26,0,0,1,10,6,2,1,3,0
경상북도,청도군,기초,여자,75-79세,35,0,1,5,10,9,3,1,1,0
경상북도,청도군,기초,여자,80-84세,43,0,3,7,14,10,1,2,1,1
경상북도,청도군,기초,여자,85세이상,109,4,5,22,44,29,0,1,1,0
경상북도,청도군,의료,남자,65-69세,2,1,0,0,0,0,0,1,0,0
경상북도,청도군,의료,남자,75-79세,1,0,0,0,0,0,0,0,1,0
경상북도,청도군,의료,남자,85세이상,1,0,0,1,0,0,0,0,0,0
경상북도,청도군,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경상북도,청도군,의료,여자,70-74세,1,0,0,0,0,1,0,0,0,0
경상북도,청도군,의료,여자,75-79세,1,1,0,0,0,0,0,0,0,0
경상북도,청도군,의료,여자,80-84세,6,0,0,0,5,1,0,0,0,0
경상북도,청도군,의료,여자,85세이상,35,0,2,4,16,10,0,0,0,0
경상북도,청도군,감경,남자,65세미만,8,0,0,3,1,1,0,1,0,0
경상북도,청도군,감경,남자,65-69세,16,0,2,3,8,1,0,0,0,0
경상북도,청도군,감경,남자,70-74세,32,3,3,4,16,4,0,0,0,0
경상북도,청도군,감경,남자,75-79세,52,1,2,12,25,9,2,0,0,0
경상북도,청도군,감경,남자,80-84세,84,0,3,16,30,27,4,1,0,1
경상북도,청도군,감경,남자,85세이상,117,0,5,19,63,28,1,0,0,0
경상북도,청도군,감경,여자,65세미만,5,1,0,1,3,0,0,0,0,0
경상북도,청도군,감경,여자,65-69세,16,2,0,1,9,2,0,0,0,1
경상북도,청도군,감경,여자,70-74세,44,0,0,6,21,7,6,0,0,0
경상북도,청도군,감경,여자,75-79세,80,0,4,12,33,21,4,0,1,0
경상북도,청도군,감경,여자,80-84세,267,2,12,42,114,82,5,1,2,0
경상북도,청도군,감경,여자,85세이상,559,6,29,111,275,125,7,0,0,0
경상북도,고령군,일반,남자,65세미만,4,0,0,2,1,0,0,0,0,0
경상북도,고령군,일반,남자,65-69세,22,0,1,5,2,1,1,1,1,3
경상북도,고령군,일반,남자,70-74세,13,0,0,2,5,1,1,1,0,0
경상북도,고령군,일반,남자,75-79세,29,0,0,1,14,3,2,3,1,0
경상북도,고령군,일반,남자,80-84세,53,1,0,7,14,7,3,2,2,3
경상북도,고령군,일반,남자,85세이상,61,1,3,13,30,4,1,1,3,1
경상북도,고령군,일반,여자,65세미만,7,0,1,0,0,1,0,3,0,1
경상북도,고령군,일반,여자,65-69세,25,0,0,1,2,2,0,6,2,3
경상북도,고령군,일반,여자,70-74세,50,0,2,5,14,3,0,5,6,2
경상북도,고령군,일반,여자,75-79세,76,1,1,7,12,9,4,11,5,0
경상북도,고령군,일반,여자,80-84세,135,1,4,18,47,20,4,5,5,2
경상북도,고령군,일반,여자,85세이상,194,4,11,35,79,26,2,7,6,0
경상북도,고령군,기초,남자,65세미만,13,0,1,0,3,0,0,4,1,1
경상북도,고령군,기초,남자,65-69세,15,0,0,1,6,4,0,1,1,1
경상북도,고령군,기초,남자,70-74세,15,0,0,2,2,4,1,2,0,1
경상북도,고령군,기초,남자,75-79세,13,0,0,2,6,2,1,1,0,0
경상북도,고령군,기초,남자,80-84세,16,0,0,3,6,2,1,1,1,0
경상북도,고령군,기초,남자,85세이상,19,0,1,5,8,3,0,0,2,0
경상북도,고령군,기초,여자,65세미만,6,1,0,0,1,0,0,0,3,1
경상북도,고령군,기초,여자,65-69세,15,0,0,2,4,3,0,2,1,0
경상북도,고령군,기초,여자,70-74세,17,1,2,3,4,0,0,2,1,1
경상북도,고령군,기초,여자,75-79세,25,1,2,2,7,4,1,2,3,1
경상북도,고령군,기초,여자,80-84세,50,1,3,7,21,5,4,4,1,1
경상북도,고령군,기초,여자,85세이상,58,3,4,17,23,5,0,1,2,0
경상북도,고령군,의료,남자,70-74세,0,0,0,0,0,0,0,0,0,0
경상북도,고령군,의료,남자,75-79세,2,0,0,0,0,2,0,0,0,0
경상북도,고령군,의료,남자,85세이상,1,0,0,0,1,0,0,0,0,0
경상북도,고령군,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경상북도,고령군,의료,여자,70-74세,2,1,0,0,0,1,0,0,0,0
경상북도,고령군,의료,여자,75-79세,3,0,0,1,0,1,0,0,1,0
경상북도,고령군,의료,여자,80-84세,4,0,0,1,2,0,0,0,0,0
경상북도,고령군,의료,여자,85세이상,20,2,1,10,7,0,0,0,0,0
경상북도,고령군,감경,남자,65세미만,4,0,1,1,1,0,0,0,0,1
경상북도,고령군,감경,남자,65-69세,9,0,1,2,4,0,1,0,0,0
경상북도,고령군,감경,남자,70-74세,13,0,0,2,8,3,0,0,0,0
경상북도,고령군,감경,남자,75-79세,28,0,1,7,13,4,0,1,0,0
경상북도,고령군,감경,남자,80-84세,40,1,2,9,20,4,3,0,0,0
경상북도,고령군,감경,남자,85세이상,62,1,1,11,25,23,0,0,0,0
경상북도,고령군,감경,여자,65세미만,1,0,1,0,0,0,0,0,0,0
경상북도,고령군,감경,여자,65-69세,13,1,0,4,5,2,0,0,0,0
경상북도,고령군,감경,여자,70-74세,25,0,1,4,11,4,1,2,1,0
경상북도,고령군,감경,여자,75-79세,64,4,1,12,31,7,2,1,0,0
경상북도,고령군,감경,여자,80-84세,159,6,7,41,64,23,3,2,0,1
경상북도,고령군,감경,여자,85세이상,272,10,13,51,155,28,4,1,0,0
경상북도,성주군,일반,남자,65세미만,11,0,2,0,0,0,0,3,1,2
경상북도,성주군,일반,남자,65-69세,33,0,1,3,3,3,1,6,3,2
경상북도,성주군,일반,남자,70-74세,50,1,0,3,16,3,0,4,2,2
경상북도,성주군,일반,남자,75-79세,64,0,2,10,18,7,2,8,4,2
경상북도,성주군,일반,남자,80-84세,99,2,3,15,39,17,0,7,5,0
경상북도,성주군,일반,남자,85세이상,94,0,2,13,35,16,2,8,2,1
경상북도,성주군,일반,여자,65세미만,7,0,1,1,1,1,0,1,1,0
경상북도,성주군,일반,여자,65-69세,40,0,0,3,3,1,2,11,5,1
경상북도,성주군,일반,여자,70-74세,83,3,3,7,14,8,1,17,8,2
경상북도,성주군,일반,여자,75-79세,125,0,1,14,33,17,5,13,10,2
경상북도,성주군,일반,여자,80-84세,212,1,7,28,70,31,4,13,13,0
경상북도,성주군,일반,여자,85세이상,262,3,12,42,106,26,5,17,4,1
경상북도,성주군,기초,남자,65세미만,16,0,1,4,2,1,0,3,1,3
경상북도,성주군,기초,남자,65-69세,20,0,1,0,10,2,0,4,1,0
경상북도,성주군,기초,남자,70-74세,23,0,1,2,9,2,0,2,0,0
경상북도,성주군,기초,남자,75-79세,12,0,0,2,4,1,1,1,1,0
경상북도,성주군,기초,남자,80-84세,19,0,2,2,9,5,0,1,0,0
경상북도,성주군,기초,남자,85세이상,7,1,0,0,5,0,0,0,0,0
경상북도,성주군,기초,여자,65세미만,10,1,0,1,3,0,0,1,1,2
경상북도,성주군,기초,여자,65-69세,13,0,0,2,5,1,0,1,0,1
경상북도,성주군,기초,여자,70-74세,25,1,0,1,13,2,0,1,2,1
경상북도,성주군,기초,여자,75-79세,38,1,3,7,10,8,2,0,2,1
경상북도,성주군,기초,여자,80-84세,60,1,3,11,24,7,1,4,4,0
